,Id,sales0,sales1,sales2,sales3,sales4,country,State,CouSub,countyname,storecode,Areaname,countytownname,population,state_alpha,store_Type,prediction,prediction_probablitiy
146,1306799999,916,708,773,1213,1474,67.0,13,99999,Cobb County,METRO12060M12060,"Atlanta-Sandy Springs-Marietta, GA HUD Metro FMR Area",Cobb County,688078.0,GA,Supermarket Type1,1,0.8554928294682852
147,1307399999,728,541,610,990,1226,73.0,13,99999,Columbia County,METRO12260M12260,"Augusta-Richmond County, GA-SC MSA",Columbia County,124053.0,GA,Supermarket Type1,1,0.9143433498647898
148,1309199999,586,473,494,864,1038,91.0,13,99999,Dodge County,NCNTY13091N13091,"Dodge County, GA",Dodge County,21796.0,GA,Supermarket Type1,0,0.19240163548182115
149,1309599999,653,478,542,904,928,95.0,13,99999,Dougherty County,METRO10500M10500,"Albany, GA MSA",Dougherty County,94565.0,GA,Supermarket Type1,1,0.821888490834466
150,1310199999,735,588,591,942,1121,101.0,13,99999,Echols County,METRO46660M46660,"Valdosta, GA MSA",Echols County,4034.0,GA,Supermarket Type1,0,0.32825351475956216
151,1310399999,922,633,778,1230,1459,103.0,13,99999,Effingham County,METRO42340M42340,"Savannah, GA MSA",Effingham County,52250.0,GA,Supermarket Type3,1,0.7695304890195879
152,1310999999,586,473,476,738,783,109.0,13,99999,Evans County,NCNTY13109N13109,"Evans County, GA",Evans County,11000.0,GA,Supermarket Type1,0,0.0515474544332143
153,1312399999,667,507,510,831,1181,123.0,13,99999,Gilmer County,NCNTY13123N13123,"Gilmer County, GA",Gilmer County,28292.0,GA,Supermarket Type1,0,0.2847829256398916
154,1312799999,701,515,518,873,982,127.0,13,99999,Glynn County,METRO15260M15260,"Brunswick, GA MSA",Glynn County,79626.0,GA,Supermarket Type3,1,0.7097067081045427
155,1313399999,612,449,452,853,912,133.0,13,99999,Greene County,NCNTY13133N13133,"Greene County, GA",Greene County,15994.0,GA,Supermarket Type1,0,0.18771480086121503
156,1314799999,586,430,433,826,1038,147.0,13,99999,Hart County,NCNTY13147N13147,"Hart County, GA",Hart County,25213.0,GA,Supermarket Type1,0,0.22706640769753617
157,1315999999,916,708,773,1213,1474,159.0,13,99999,Jasper County,METRO12060M12060,"Atlanta-Sandy Springs-Marietta, GA HUD Metro FMR Area",Jasper County,13900.0,GA,Supermarket Type2,1,0.6607745427125435
158,1317399999,735,588,591,942,1121,173.0,13,99999,Lanier County,METRO46660M46660,"Valdosta, GA MSA",Lanier County,10078.0,GA,Grocery Store,0,0.35608210680627855
159,1318399999,590,454,473,807,1045,183.0,13,99999,Long County,METRO25980N13183,"Long County, GA HUD Metro FMR Area",Long County,14464.0,GA,Supermarket Type1,0,0.14610587742151224
160,1319399999,586,473,494,730,959,193.0,13,99999,Macon County,NCNTY13193N13193,"Macon County, GA",Macon County,14740.0,GA,Supermarket Type2,0,0.1253423516198286
161,1319599999,743,553,608,1007,1135,195.0,13,99999,Madison County,METRO12020M12020,"Athens-Clarke County, GA MSA",Madison County,28120.0,GA,Supermarket Type2,1,0.7718256303895625
162,1320999999,586,473,494,730,887,209.0,13,99999,Montgomery County,NCNTY13209N13209,"Montgomery County, GA",Montgomery County,9123.0,GA,Supermarket Type1,0,0.09752614312498355
163,1321599999,745,536,628,1026,1319,215.0,13,99999,Muscogee County,METRO17980M17980,"Columbus, GA-AL MSA",Muscogee County,189885.0,GA,Supermarket Type2,1,0.7316241786163614
164,1322599999,601,358,444,819,822,225.0,13,99999,Peach County,NCNTY13225N13225,"Peach County, GA",Peach County,27695.0,GA,Supermarket Type1,0,0.24639488939852736
165,1322999999,586,437,440,730,1038,229.0,13,99999,Pierce County,NCNTY13229N13229,"Pierce County, GA",Pierce County,18758.0,GA,Supermarket Type1,0,0.055080206781522555
166,1323999999,586,473,494,864,887,239.0,13,99999,Quitman County,NCNTY13239N13239,"Quitman County, GA",Quitman County,2513.0,GA,Supermarket Type1,0,0.12950428085584587
167,1324399999,586,430,433,774,887,243.0,13,99999,Randolph County,NCNTY13243N13243,"Randolph County, GA",Randolph County,7719.0,GA,Supermarket Type1,0,0.061589918343572914
168,1324599999,728,541,610,990,1226,245.0,13,99999,Richmond County,METRO12260M12260,"Augusta-Richmond County, GA-SC MSA",Richmond County,200549.0,GA,Supermarket Type1,1,0.918178195488722
169,1325199999,586,430,433,779,783,251.0,13,99999,Screven County,NCNTY13251N13251,"Screven County, GA",Screven County,14593.0,GA,Supermarket Type2,0,0.04183894432880501
170,1325399999,586,473,494,804,807,253.0,13,99999,Seminole County,NCNTY13253N13253,"Seminole County, GA",Seminole County,8729.0,GA,Supermarket Type1,0,0.11556679201857369
171,1325599999,916,708,773,1213,1474,255.0,13,99999,Spalding County,METRO12060M12060,"Atlanta-Sandy Springs-Marietta, GA HUD Metro FMR Area",Spalding County,64073.0,GA,Supermarket Type1,1,0.8607074321383902
172,1326199999,616,498,509,842,845,261.0,13,99999,Sumter County,NCNTY13261N13261,"Sumter County, GA",Sumter County,32819.0,GA,Supermarket Type2,0,0.33594517190755563
173,1326999999,586,349,456,845,887,269.0,13,99999,Taylor County,NCNTY13269N13269,"Taylor County, GA",Taylor County,8906.0,GA,Grocery Store,0,0.14780787164929723
174,1327399999,653,478,542,904,928,273.0,13,99999,Terrell County,METRO10500M10500,"Albany, GA MSA",Terrell County,9315.0,GA,Supermarket Type1,0,0.3684862688503944
175,1327799999,609,469,474,771,999,277.0,13,99999,Tift County,NCNTY13277N13277,"Tift County, GA",Tift County,40118.0,GA,Supermarket Type1,0,0.30329408991421414
176,1328199999,656,507,510,817,942,281.0,13,99999,Towns County,NCNTY13281N13281,"Towns County, GA",Towns County,10471.0,GA,Supermarket Type1,0,0.23348388734395437
177,1328799999,586,434,437,730,1038,287.0,13,99999,Turner County,NCNTY13287N13287,"Turner County, GA",Turner County,8930.0,GA,Supermarket Type1,0,0.056117418002496734
178,1330199999,586,473,480,864,866,301.0,13,99999,Warren County,NCNTY13301N13301,"Warren County, GA",Warren County,5834.0,GA,Supermarket Type1,0,0.10628186013930745
179,1330399999,586,473,494,765,1038,303.0,13,99999,Washington County,NCNTY13303N13303,"Washington County, GA",Washington County,21187.0,GA,Supermarket Type1,0,0.1752060764399
180,1331399999,653,495,536,838,1045,313.0,13,99999,Whitfield County,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Whitfield County,102599.0,GA,Supermarket Type1,1,0.7377921907899457
181,1331599999,586,430,433,730,1006,315.0,13,99999,Wilcox County,NCNTY13315N13315,"Wilcox County, GA",Wilcox County,9255.0,GA,Supermarket Type1,0,0.04685487823748017
182,1332199999,653,478,542,904,928,321.0,13,99999,Worth County,METRO10500M10500,"Albany, GA MSA",Worth County,21679.0,GA,Grocery Store,0,0.42466438968345244
183,1600999999,643,515,542,863,1139,9.0,16,99999,Benewah County,NCNTY16009N16009,"Benewah County, ID",Benewah County,9285.0,ID,Supermarket Type2,0,0.14565965011843662
184,1603399999,643,504,507,948,1124,33.0,16,99999,Clark County,NCNTY16033N16033,"Clark County, ID",Clark County,982.0,ID,Supermarket Type1,0,0.17006066122223762
185,1603599999,643,515,542,886,1124,35.0,16,99999,Clearwater County,NCNTY16035N16035,"Clearwater County, ID",Clearwater County,8761.0,ID,Supermarket Type1,0,0.11827875911087328
186,1603799999,643,472,475,884,1124,37.0,16,99999,Custer County,NCNTY16037N16037,"Custer County, ID",Custer County,4368.0,ID,Supermarket Type1,0,0.2415441748555882
187,1603999999,684,502,506,978,1211,39.0,16,99999,Elmore County,NCNTY16039N16039,"Elmore County, ID",Elmore County,27038.0,ID,Supermarket Type1,0,0.3064595854437961
188,1604799999,643,498,501,904,1139,47.0,16,99999,Gooding County,NCNTY16047N16047,"Gooding County, ID",Gooding County,15464.0,ID,Supermarket Type1,0,0.18711796455987345
189,1605599999,743,493,587,1058,1303,55.0,16,99999,Kootenai County,METRO17660M17660,"Coeur d'Alene, ID MSA",Kootenai County,138494.0,ID,Supermarket Type3,1,0.6673438483686925
190,1607199999,643,515,542,924,1097,71.0,16,99999,Oneida County,NCNTY16071N16071,"Oneida County, ID",Oneida County,4286.0,ID,Supermarket Type1,0,0.13366224450168418
191,1608399999,664,465,511,872,1132,83.0,16,99999,Twin Falls County,NCNTY16083N16083,"Twin Falls County, ID",Twin Falls County,77230.0,ID,Supermarket Type1,1,0.7928953836640368
192,1700199999,664,395,491,914,1067,1.0,17,99999,Adams County,NCNTY17001N17001,"Adams County, IL",Adams County,67103.0,IL,Supermarket Type1,1,0.5048197865601894
193,1703799999,874,571,675,1240,1444,37.0,17,99999,DeKalb County,METRO16980MM2050,"DeKalb County, IL HUD Metro FMR Area",DeKalb County,105160.0,IL,Supermarket Type3,1,0.7176088659112383
194,1703999999,631,419,466,826,1007,39.0,17,99999,De Witt County,NCNTY17039N17039,"De Witt County, IL",De Witt County,16561.0,IL,Supermarket Type3,0,0.20997497068794838
195,1705599999,631,375,466,786,1052,55.0,17,99999,Franklin County,NCNTY17055N17055,"Franklin County, IL",Franklin County,39561.0,IL,Supermarket Type3,0,0.344203290543306
196,1706399999,938,558,693,1373,1377,63.0,17,99999,Grundy County,METRO16980MM3170,"Grundy County, IL HUD Metro FMR Area",Grundy County,50063.0,IL,Grocery Store,0,0.49805256890614075
197,1706599999,631,419,532,786,927,65.0,17,99999,Hamilton County,NCNTY17065N17065,"Hamilton County, IL",Hamilton County,8457.0,IL,Supermarket Type1,0,0.19131187435898783
198,1706799999,631,375,506,786,843,67.0,17,99999,Hancock County,NCNTY17067N17067,"Hancock County, IL",Hancock County,19104.0,IL,Supermarket Type1,0,0.24480215059278523
199,1707199999,631,419,521,787,843,71.0,17,99999,Henderson County,NCNTY17071N17071,"Henderson County, IL",Henderson County,7331.0,IL,Supermarket Type1,0,0.21763574058809496
200,1707399999,710,448,554,957,1008,73.0,17,99999,Henry County,METRO19340M19340,"Davenport-Moline-Rock Island, IA-IL MSA",Henry County,50486.0,IL,Supermarket Type1,1,0.7066226251646534
201,1707799999,687,422,508,909,1020,77.0,17,99999,Jackson County,NCNTY17077N17077,"Jackson County, IL",Jackson County,60218.0,IL,Supermarket Type1,0,0.43011156683014273
202,1708799999,631,419,532,786,981,87.0,17,99999,Johnson County,NCNTY17087N17087,"Johnson County, IL",Johnson County,12582.0,IL,Supermarket Type1,0,0.20339337218937995
203,1709199999,906,540,686,1275,1538,91.0,17,99999,Kankakee County,METRO28100M28100,"Kankakee-Bradley, IL MSA",Kankakee County,113449.0,IL,Supermarket Type1,1,0.7013639900784365
204,1709399999,1171,697,879,1726,1805,93.0,17,99999,Kendall County,METRO16980MM3780,"Kendall County, IL HUD Metro FMR Area",Kendall County,114736.0,IL,Supermarket Type1,1,0.8010345348109702
205,1709799999,1093,812,922,1393,1624,97.0,17,99999,Lake County,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",Lake County,703462.0,IL,Supermarket Type1,1,0.9123871564090356
206,1710199999,631,510,532,930,933,101.0,17,99999,Lawrence County,NCNTY17101N17101,"Lawrence County, IL",Lawrence County,16833.0,IL,Supermarket Type2,0,0.12266584228465055
207,1712399999,714,425,557,923,1108,123.0,17,99999,Marshall County,METRO37900M37900,"Peoria, IL MSA",Marshall County,12640.0,IL,Supermarket Type3,0,0.4062055677545669
208,1712599999,631,419,466,786,1031,125.0,17,99999,Mason County,NCNTY17125N17125,"Mason County, IL",Mason County,14666.0,IL,Supermarket Type1,0,0.18075360483890374
209,1712999999,730,464,574,955,1006,129.0,17,99999,Menard County,METRO44100M44100,"Springfield, IL MSA",Menard County,12705.0,IL,Supermarket Type1,0,0.4991313363248193
210,1713399999,816,533,633,1063,1206,133.0,17,99999,Monroe County,METRO41180M41180,"St. Louis, MO-IL HUD Metro FMR Area",Monroe County,32957.0,IL,Supermarket Type1,1,0.7915947923387252
211,1714399999,714,425,557,923,1108,143.0,17,99999,Peoria County,METRO37900M37900,"Peoria, IL MSA",Peoria County,186494.0,IL,Grocery Store,1,0.7566384450717273
212,1715399999,631,419,532,786,843,153.0,17,99999,Pulaski County,NCNTY17153N17153,"Pulaski County, IL",Pulaski County,6161.0,IL,Supermarket Type3,0,0.20101397350928457
213,1717199999,631,419,480,875,1046,171.0,17,99999,Scott County,NCNTY17171N17171,"Scott County, IL",Scott County,5355.0,IL,Grocery Store,0,0.2095570955944132
214,1717599999,714,425,557,923,1108,175.0,17,99999,Stark County,METRO37900M37900,"Peoria, IL MSA",Stark County,5994.0,IL,Supermarket Type2,0,0.4029585070203982
215,1718999999,631,419,474,816,927,189.0,17,99999,Washington County,NCNTY17189N17189,"Washington County, IL",Washington County,14716.0,IL,Supermarket Type1,0,0.1968152549169634
216,1719399999,631,417,532,790,864,193.0,17,99999,White County,NCNTY17193N17193,"White County, IL",White County,14665.0,IL,Supermarket Type1,0,0.19098913490021863
217,1719599999,635,461,496,791,878,195.0,17,99999,Whiteside County,NCNTY17195N17195,"Whiteside County, IL",Whiteside County,58498.0,IL,Supermarket Type3,0,0.3301792035364017
218,1720399999,714,425,557,923,1108,203.0,17,99999,Woodford County,METRO37900M37900,"Peoria, IL MSA",Woodford County,38664.0,IL,Supermarket Type3,0,0.4738962788971299
219,1801799999,643,419,475,801,1137,17.0,18,99999,Cass County,NCNTY18017N18017,"Cass County, IN",Cass County,38966.0,IN,Supermarket Type1,0,0.36454581289883176
220,1802599999,643,419,475,801,913,25.0,18,99999,Crawford County,NCNTY18025N18025,"Crawford County, IN",Crawford County,10713.0,IN,Supermarket Type1,0,0.2928241941211151
221,1802799999,643,419,475,923,926,27.0,18,99999,Daviess County,NCNTY18027N18027,"Daviess County, IN",Daviess County,31648.0,IN,Supermarket Type1,0,0.3379871250180853
222,1803199999,706,420,522,892,943,31.0,18,99999,Decatur County,NCNTY18031N18031,"Decatur County, IN",Decatur County,25740.0,IN,Supermarket Type1,0,0.41341768061846457
223,1804199999,659,456,492,844,881,41.0,18,99999,Fayette County,NCNTY18041N18041,"Fayette County, IN",Fayette County,24277.0,IN,Supermarket Type1,0,0.2392393432131349
224,1804399999,737,507,592,1020,1154,43.0,18,99999,Floyd County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,74578.0,IN,Supermarket Type1,1,0.9280414154301153
225,1804799999,769,463,579,1065,1173,47.0,18,99999,Franklin County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Franklin County,23087.0,IN,Supermarket Type2,1,0.7499205289658819
226,1806199999,737,507,592,1020,1154,61.0,18,99999,Harrison County,METRO31140M31140,"Louisville, KY-IN HUD Metro FMR Area",Harrison County,39364.0,IN,Supermarket Type1,1,0.847058732435436
227,1806399999,792,516,637,1056,1232,63.0,18,99999,Hendricks County,METRO26900M26900,"Indianapolis, IN HUD Metro FMR Area",Hendricks County,145448.0,IN,Supermarket Type1,1,0.89399069621469
228,1806999999,647,402,486,830,865,69.0,18,99999,Huntington County,NCNTY18069N18069,"Huntington County, IN",Huntington County,37124.0,IN,Supermarket Type3,0,0.2921190008048368
229,1807799999,643,383,498,878,916,77.0,18,99999,Jefferson County,NCNTY18077N18077,"Jefferson County, IN",Jefferson County,32428.0,IN,Supermarket Type1,0,0.2779737337653749
230,1808199999,792,516,637,1056,1232,81.0,18,99999,Johnson County,METRO26900M26900,"Indianapolis, IN HUD Metro FMR Area",Johnson County,139654.0,IN,Supermarket Type1,1,0.892366651356899
231,1808799999,643,383,475,801,880,87.0,18,99999,LaGrange County,NCNTY18087N18087,"LaGrange County, IN",LaGrange County,37128.0,IN,Supermarket Type2,0,0.3774725944849784
232,1809199999,726,462,537,961,970,91.0,18,99999,LaPorte County,METRO33140M33140,"Michigan City-La Porte, IN MSA",LaPorte County,111467.0,IN,Supermarket Type1,1,0.8553808110791862
233,1810599999,823,604,659,1148,1458,105.0,18,99999,Monroe County,METRO14020MM1020,"Bloomington, IN HUD Metro FMR Area",Monroe County,137974.0,IN,Supermarket Type1,1,0.7354956879034278
234,1811199999,805,479,646,1008,1076,111.0,18,99999,Newton County,METRO16980MM2960,"Gary, IN HUD Metro FMR Area",Newton County,14244.0,IN,Grocery Store,1,0.5381405360116016
235,1811599999,769,463,579,1065,1173,115.0,18,99999,Ohio County,METRO17140M17140,"Cincinnati-Middleton, OH-KY-IN HUD Metro FMR Area",Ohio County,6128.0,IN,Supermarket Type1,1,0.6030459228733177
236,1813199999,643,383,478,835,859,131.0,18,99999,Pulaski County,NCNTY18131N18131,"Pulaski County, IN",Pulaski County,13402.0,IN,Supermarket Type1,0,0.22113380860363963
237,1814399999,666,434,492,914,1013,143.0,18,99999,Scott County,NCNTY18143N18143,"Scott County, IN",Scott County,24181.0,IN,Supermarket Type1,0,0.33688210802785146
238,1814799999,643,383,475,801,859,147.0,18,99999,Spencer County,NCNTY18147N18147,"Spencer County, IN",Spencer County,20952.0,IN,Supermarket Type1,0,0.29208987106804435
239,1815399999,644,520,543,946,949,153.0,18,99999,Sullivan County,METRO45460N18153,"Sullivan County, IN HUD Metro FMR Area",Sullivan County,21475.0,IN,Supermarket Type2,0,0.24151291862592172
240,1816399999,721,520,558,918,1003,163.0,18,99999,Vanderburgh County,METRO21780M21780,"Evansville, IN-KY HUD Metro FMR Area",Vanderburgh County,179703.0,IN,Supermarket Type1,1,0.8296194942226676
241,1817799999,691,519,541,912,1027,177.0,18,99999,Wayne County,NCNTY18177N18177,"Wayne County, IN",Wayne County,68917.0,IN,Supermarket Type3,1,0.7913600769199843
242,1900199999,612,415,452,853,856,1.0,19,99999,Adair County,NCNTY19001N19001,"Adair County, IA",Adair County,7682.0,IA,Supermarket Type2,0,0.26773116580838385
243,1900799999,593,435,438,752,792,7.0,19,99999,Appanoose County,NCNTY19007N19007,"Appanoose County, IA",Appanoose County,12887.0,IA,Grocery Store,0,0.10609780192987484
244,1901399999,674,463,537,895,1194,13.0,19,99999,Black Hawk County,METRO47940M47940,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",Black Hawk County,131090.0,IA,Supermarket Type1,1,0.775759494109262
245,1901999999,593,443,446,768,962,19.0,19,99999,Buchanan County,NCNTY19019N19019,"Buchanan County, IA",Buchanan County,20958.0,IA,Supermarket Type1,0,0.14182648798569863
246,1904999999,787,528,634,1095,1167,49.0,19,99999,Dallas County,METRO19780M19780,"Des Moines-West Des Moines, IA MSA",Dallas County,66135.0,IA,Supermarket Type1,1,0.8153883815187225
247,1905999999,609,413,450,856,864,59.0,19,99999,Dickinson County,NCNTY19059N19059,"Dickinson County, IA",Dickinson County,16667.0,IA,Supermarket Type2,0,0.21834566687686413
248,1906799999,593,402,458,835,838,67.0,19,99999,Floyd County,NCNTY19067N19067,"Floyd County, IA",Floyd County,16303.0,IA,Supermarket Type2,0,0.10048144032609983
249,1907799999,787,528,634,1095,1167,77.0,19,99999,Guthrie County,METRO19780M19780,"Des Moines-West Des Moines, IA MSA",Guthrie County,10954.0,IA,Supermarket Type1,1,0.5966418015891287
250,1908599999,807,480,642,1082,1202,85.0,19,99999,Harrison County,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Harrison County,14928.0,IA,Supermarket Type1,1,0.5995028406609372
251,1909199999,593,402,438,836,839,91.0,19,99999,Humboldt County,NCNTY19091N19091,"Humboldt County, IA",Humboldt County,9815.0,IA,Grocery Store,0,0.11599154145386491
252,1909799999,593,402,500,874,877,97.0,19,99999,Jackson County,NCNTY19097N19097,"Jackson County, IA",Jackson County,19848.0,IA,Supermarket Type1,0,0.10049760886688137
253,1910199999,681,461,508,848,910,101.0,19,99999,Jefferson County,NCNTY19101N19101,"Jefferson County, IA",Jefferson County,16843.0,IA,Supermarket Type3,0,0.287597900894952
